*******************************************************************************
JPL/HORIZONS                 281371 (2008 FC76)            2015-Aug-16 12:04:29
Rec #:281371 (+COV)   Soln.date: 2015-Jan-08_11:17:41    # obs: 175 (2008-2014)
 
FK5/J2000.0 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs): 
 
  EPOCH=  2455489.5 ! 2010-Oct-20.00 (CT)          Residual RMS= .32806        
   EC= .311663151938893    QR= 10.18474521584398   TP= 2456721.9269673815      
   OM= 245.6839865101904   W=  141.5235165648316   IN= 27.10763516119106       
   A= 14.79616447170039    MA= 338.6576842234834   ADIST= 19.4075837275568     
   PER= 56.91568           N= .017317306           ANGMOM= .062873507          
   DAN= 17.67034           DDN= 10.7388            L= 30.4060071               
   B= 16.4698527           MOID= 9.232990259999999 TP= 2014-Mar-05.4269673815  
 
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= n.a.                
   H= 9.2                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= n.a.                  
 
ASTEROID comments: 
1: soln ref.= JPL#7, OCC=2
2: source=ORB
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sun Aug 16 12:04:29 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 281371 (2008 FC76)              {source: JPL#7}
Center body name: Earth (399)                     {source: DE-0431LE-0431}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2000-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE-0431LE-0431}
Rel. light bend : Sun, EARTH                      {source: DE-0431LE-0431}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Small-body perts: Yes                             {source: SB431-BIG16}
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.150814.p151105                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2015-AUG-14. PREDICTS-> 2015-NOV-04
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2455489.5 ! 2010-Oct-20.00 (CT)          Residual RMS= .32806        
   EC= .311663151938893    QR= 10.18474521584398   TP= 2456721.9269673815      
   OM= 245.6839865101904   W=  141.5235165648316   IN= 27.10763516119106       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= n.a.                
   H= 9.2                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= n.a.                  
***********************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),    ObsEcLon,   ObsEcLat,
 1900-Feb-04 00:00, 2415054.500000000, , ,357.44510, 22.29033,   5.5826763, 21.3700816,
 1900-Feb-05 00:00, 2415055.500000000, , ,357.54770, 22.29781,   5.6782213, 21.3363028,
 1900-Feb-06 00:00, 2415056.500000000, , ,357.65111, 22.30608,   5.7748438, 21.3029194,
 1900-Feb-07 00:00, 2415057.500000000, , ,357.75532, 22.31513,   5.8725232, 21.2699342,
 1900-Feb-08 00:00, 2415058.500000000, , ,357.86029, 22.32495,   5.9712362, 21.2373496,
 1900-Feb-09 00:00, 2415059.500000000, , ,357.96602, 22.33553,   6.0709581, 21.2051679,
 1900-Feb-10 00:00, 2415060.500000000, , ,358.07249, 22.34687,   6.1716637, 21.1733912,
 1900-Feb-11 00:00, 2415061.500000000, , ,358.17968, 22.35896,   6.2733289, 21.1420216,
 1900-Feb-12 00:00, 2415062.500000000, , ,358.28757, 22.37180,   6.3759305, 21.1110609,
 1900-Feb-13 00:00, 2415063.500000000, , ,358.39614, 22.38538,   6.4794470, 21.0805111,
 1900-Feb-14 00:00, 2415064.500000000, , ,358.50539, 22.39970,   6.5838592, 21.0503738,
 1900-Feb-15 00:00, 2415065.500000000, , ,358.61528, 22.41474,   6.6891493, 21.0206508,
 1900-Feb-16 00:00, 2415066.500000000, , ,358.72581, 22.43051,   6.7953014, 20.9913438,
 1900-Feb-17 00:00, 2415067.500000000, , ,358.83695, 22.44700,   6.9023007, 20.9624544,
 1900-Feb-18 00:00, 2415068.500000000, , ,358.94870, 22.46419,   7.0101333, 20.9339842,
 1900-Feb-19 00:00, 2415069.500000000, , ,359.06103, 22.48210,   7.1187852, 20.9059347,
 1900-Feb-20 00:00, 2415070.500000000, , ,359.17393, 22.50070,   7.2282423, 20.8783076,
 1900-Feb-21 00:00, 2415071.500000000, , ,359.28738, 22.52000,   7.3384897, 20.8511044,
 1900-Feb-22 00:00, 2415072.500000000, , ,359.40137, 22.53998,   7.4495111, 20.8243267,
 1900-Feb-23 00:00, 2415073.500000000, , ,359.51588, 22.56065,   7.5612883, 20.7979760,
 1900-Feb-24 00:00, 2415074.500000000, , ,359.63089, 22.58199,   7.6738008, 20.7720538,
 1900-Feb-25 00:00, 2415075.500000000, , ,359.74639, 22.60401,   7.7870254, 20.7465618,
 1900-Feb-26 00:00, 2415076.500000000, , ,359.86236, 22.62668,   7.9009365, 20.7215015,
 1900-Feb-27 00:00, 2415077.500000000, , ,359.97878, 22.65002,   8.0155072, 20.6968746,
 1900-Feb-28 00:00, 2415078.500000000, , ,  0.09563, 22.67400,   8.1307115, 20.6726826,
 1900-Mar-01 00:00, 2415079.500000000, , ,  0.21290, 22.69863,   8.2465270, 20.6489269,
 1900-Mar-02 00:00, 2415080.500000000, , ,  0.33056, 22.72390,   8.3629364, 20.6256090,
 1900-Mar-03 00:00, 2415081.500000000, , ,  0.44859, 22.74980,   8.4799266, 20.6027298,
 1900-Mar-04 00:00, 2415082.500000000, , ,  0.56698, 22.77631,   8.5974854, 20.5802902,
 1900-Mar-05 00:00, 2415083.500000000, , ,  0.68570, 22.80344,   8.7155977, 20.5582909,
 1900-Mar-06 00:00, 2415084.500000000, , ,  0.80474, 22.83117,   8.8342443, 20.5367321,
 1900-Mar-07 00:00, 2415085.500000000, , ,  0.92408, 22.85949,   8.9534018, 20.5156139,
 1900-Mar-08 00:00, 2415086.500000000, , ,  1.04369, 22.88840,   9.0730447, 20.4949363,
 1900-Mar-09 00:00, 2415087.500000000, , ,  1.16356, 22.91789,   9.1931475, 20.4746993,
 1900-Mar-10 00:00, 2415088.500000000, , ,  1.28368, 22.94795,   9.3136854, 20.4549025,
 1900-Mar-11 00:00, 2415089.500000000, , ,  1.40402, 22.97857,   9.4346351, 20.4355457,
 1900-Mar-12 00:00, 2415090.500000000, , ,  1.52456, 23.00974,   9.5559752, 20.4166286,
 1900-Mar-13 00:00, 2415091.500000000, , ,  1.64531, 23.04146,   9.6776861, 20.3981510,
 1900-Mar-14 00:00, 2415092.500000000, , ,  1.76622, 23.07372,   9.7997501, 20.3801124,
 1900-Mar-15 00:00, 2415093.500000000, , ,  1.88730, 23.10650,   9.9221514, 20.3625125,
 1900-Mar-16 00:00, 2415094.500000000, , ,  2.00852, 23.13981,  10.0448751, 20.3453510,
 1900-Mar-17 00:00, 2415095.500000000, , ,  2.12988, 23.17364,  10.1679076, 20.3286275,
 1900-Mar-18 00:00, 2415096.500000000, , ,  2.25134, 23.20797,  10.2912355, 20.3123417,
 1900-Mar-19 00:00, 2415097.500000000, , ,  2.37290, 23.24280,  10.4148455, 20.2964934,
 1900-Mar-20 00:00, 2415098.500000000, , ,  2.49455, 23.27813,  10.5387233, 20.2810821,
 1900-Mar-21 00:00, 2415099.500000000, , ,  2.61626, 23.31394,  10.6628535, 20.2661079,
 1900-Mar-22 00:00, 2415100.500000000, , ,  2.73803, 23.35024,  10.7872189, 20.2515703,
 1900-Mar-23 00:00, 2415101.500000000, , ,  2.85983, 23.38700,  10.9118003, 20.2374693,
 1900-Mar-24 00:00, 2415102.500000000, , ,  2.98165, 23.42423,  11.0365763, 20.2238048,
 1900-Mar-25 00:00, 2415103.500000000, , ,  3.10348, 23.46191,  11.1615233, 20.2105768,
 1900-Mar-26 00:00, 2415104.500000000, , ,  3.22529, 23.50004,  11.2866170, 20.1977851,
 1900-Mar-27 00:00, 2415105.500000000, , ,  3.34708, 23.53862,  11.4118327, 20.1854299,
 1900-Mar-28 00:00, 2415106.500000000, , ,  3.46881, 23.57763,  11.5371481, 20.1735111,
 1900-Mar-29 00:00, 2415107.500000000, , ,  3.59049, 23.61706,  11.6625444, 20.1620286,
 1900-Mar-30 00:00, 2415108.500000000, , ,  3.71207, 23.65692,  11.7880074, 20.1509823,
 1900-Mar-31 00:00, 2415109.500000000, , ,  3.83356, 23.69718,  11.9135255, 20.1403718,
 1900-Apr-01 00:00, 2415110.500000000, , ,  3.95492, 23.73784,  12.0390868, 20.1301966,
 1900-Apr-02 00:00, 2415111.500000000, , ,  4.07614, 23.77889,  12.1646755, 20.1204558,
 1900-Apr-03 00:00, 2415112.500000000, , ,  4.19720, 23.82032,  12.2902712, 20.1111485,
 1900-Apr-04 00:00, 2415113.500000000, , ,  4.31809, 23.86212,  12.4158495, 20.1022735,
 1900-Apr-05 00:00, 2415114.500000000, , ,  4.43878, 23.90429,  12.5413848, 20.0938295,
 1900-Apr-06 00:00, 2415115.500000000, , ,  4.55926, 23.94681,  12.6668520, 20.0858150,
 1900-Apr-07 00:00, 2415116.500000000, , ,  4.67951, 23.98967,  12.7922281, 20.0782287,
 1900-Apr-08 00:00, 2415117.500000000, , ,  4.79951, 24.03287,  12.9174921, 20.0710690,
 1900-Apr-09 00:00, 2415118.500000000, , ,  4.91926, 24.07640,  13.0426250, 20.0643347,
 1900-Apr-10 00:00, 2415119.500000000, , ,  5.03873, 24.12025,  13.1676101, 20.0580241,
 1900-Apr-11 00:00, 2415120.500000000, , ,  5.15792, 24.16441,  13.2924321, 20.0521359,
 1900-Apr-12 00:00, 2415121.500000000, , ,  5.27679, 24.20888,  13.4170772, 20.0466686,
 1900-Apr-13 00:00, 2415122.500000000, , ,  5.39535, 24.25364,  13.5415325, 20.0416208,
 1900-Apr-14 00:00, 2415123.500000000, , ,  5.51357, 24.29868,  13.6657857, 20.0369911,
 1900-Apr-15 00:00, 2415124.500000000, , ,  5.63145, 24.34401,  13.7898246, 20.0327781,
 1900-Apr-16 00:00, 2415125.500000000, , ,  5.74896, 24.38961,  13.9136364, 20.0289806,
 1900-Apr-17 00:00, 2415126.500000000, , ,  5.86609, 24.43548,  14.0372073, 20.0255972,
 1900-Apr-18 00:00, 2415127.500000000, , ,  5.98283, 24.48160,  14.1605215, 20.0226268,
 1900-Apr-19 00:00, 2415128.500000000, , ,  6.09916, 24.52797,  14.2835612, 20.0200681,
 1900-Apr-20 00:00, 2415129.500000000, , ,  6.21506, 24.57459,  14.4063064, 20.0179202,
 1900-Apr-21 00:00, 2415130.500000000, , ,  6.33053, 24.62144,  14.5287353, 20.0161819,
 1900-Apr-22 00:00, 2415131.500000000, , ,  6.44555, 24.66851,  14.6508248, 20.0148522,
 1900-Apr-23 00:00, 2415132.500000000, , ,  6.56009, 24.71581,  14.7725524, 20.0139303,
 1900-Apr-24 00:00, 2415133.500000000, , ,  6.67415, 24.76331,  14.8938967, 20.0134152,
 1900-Apr-25 00:00, 2415134.500000000, , ,  6.78770, 24.81102,  15.0148394, 20.0133058,
 1900-Apr-26 00:00, 2415135.500000000, , ,  6.90074, 24.85893,  15.1353655, 20.0136011,
 1900-Apr-27 00:00, 2415136.500000000, , ,  7.01323, 24.90702,  15.2554632, 20.0143000,
 1900-Apr-28 00:00, 2415137.500000000, , ,  7.12516, 24.95528,  15.3751213, 20.0154011,
 1900-Apr-29 00:00, 2415138.500000000, , ,  7.23652, 25.00372,  15.4943271, 20.0169029,
 1900-Apr-30 00:00, 2415139.500000000, , ,  7.34729, 25.05231,  15.6130636, 20.0188035,
 1900-May-01 00:00, 2415140.500000000, , ,  7.45744, 25.10105,  15.7313092, 20.0211012,
 1900-May-02 00:00, 2415141.500000000, , ,  7.56696, 25.14993,  15.8490393, 20.0237936,
 1900-May-03 00:00, 2415142.500000000, , ,  7.67583, 25.19894,  15.9662286, 20.0268785,
 1900-May-04 00:00, 2415143.500000000, , ,  7.78405, 25.24807,  16.0828533, 20.0303535,
 1900-May-05 00:00, 2415144.500000000, , ,  7.89158, 25.29731,  16.1988921, 20.0342163,
 1900-May-06 00:00, 2415145.500000000, , ,  7.99842, 25.34666,  16.3143262, 20.0384644,
 1900-May-07 00:00, 2415146.500000000, , ,  8.10456, 25.39610,  16.4291391, 20.0430953,
 1900-May-08 00:00, 2415147.500000000, , ,  8.20997, 25.44563,  16.5433162, 20.0481066,
 1900-May-09 00:00, 2415148.500000000, , ,  8.31464, 25.49523,  16.6568444, 20.0534958,
 1900-May-10 00:00, 2415149.500000000, , ,  8.41856, 25.54491,  16.7697115, 20.0592604,
 1900-May-11 00:00, 2415150.500000000, , ,  8.52172, 25.59464,  16.8819062, 20.0653981,
 1900-May-12 00:00, 2415151.500000000, , ,  8.62409, 25.64443,  16.9934170, 20.0719064,
 1900-May-13 00:00, 2415152.500000000, , ,  8.72567, 25.69427,  17.1042326, 20.0787829,
 1900-May-14 00:00, 2415153.500000000, , ,  8.82645, 25.74414,  17.2143404, 20.0860251,
 1900-May-15 00:00, 2415154.500000000, , ,  8.92640, 25.79404,  17.3237264, 20.0936309,
 1900-May-16 00:00, 2415155.500000000, , ,  9.02551, 25.84396,  17.4323745, 20.1015978,
 1900-May-17 00:00, 2415156.500000000, , ,  9.12378, 25.89390,  17.5402660, 20.1099237,
 1900-May-18 00:00, 2415157.500000000, , ,  9.22118, 25.94384,  17.6473801, 20.1186064,
 1900-May-19 00:00, 2415158.500000000, , ,  9.31770, 25.99378,  17.7536947, 20.1276438,
 1900-May-20 00:00, 2415159.500000000, , ,  9.41332, 26.04371,  17.8591881, 20.1370337,
 1900-May-21 00:00, 2415160.500000000, , ,  9.50804, 26.09362,  17.9638398, 20.1467741,
 1900-May-22 00:00, 2415161.500000000, , ,  9.60183, 26.14351,  18.0676321, 20.1568628,
 1900-May-23 00:00, 2415162.500000000, , ,  9.69467, 26.19336,  18.1705505, 20.1672975,
 1900-May-24 00:00, 2415163.500000000, , ,  9.78656, 26.24316,  18.2725832, 20.1780760,
 1900-May-25 00:00, 2415164.500000000, , ,  9.87746, 26.29291,  18.3737193, 20.1891956,
 1900-May-26 00:00, 2415165.500000000, , ,  9.96738, 26.34260,  18.4739474, 20.2006536,
 1900-May-27 00:00, 2415166.500000000, , , 10.05627, 26.39221,  18.5732529, 20.2124471,
 1900-May-28 00:00, 2415167.500000000, , , 10.14414, 26.44174,  18.6716174, 20.2245729,
 1900-May-29 00:00, 2415168.500000000, , , 10.23096, 26.49117,  18.7690186, 20.2370275,
 1900-May-30 00:00, 2415169.500000000, , , 10.31672, 26.54050,  18.8654324, 20.2498073,
 1900-May-31 00:00, 2415170.500000000, , , 10.40140, 26.58972,  18.9608351, 20.2629085,
 1900-Jun-01 00:00, 2415171.500000000, , , 10.48498, 26.63881,  19.0552048, 20.2763272,
 1900-Jun-02 00:00, 2415172.500000000, , , 10.56746, 26.68778,  19.1485225, 20.2900594,
 1900-Jun-03 00:00, 2415173.500000000, , , 10.64881, 26.73660,  19.2407717, 20.3041010,
 1900-Jun-04 00:00, 2415174.500000000, , , 10.72903, 26.78527,  19.3319387, 20.3184480,
 1900-Jun-05 00:00, 2415175.500000000, , , 10.80811, 26.83377,  19.4220110, 20.3330962,
 1900-Jun-06 00:00, 2415176.500000000, , , 10.88601, 26.88211,  19.5109777, 20.3480414,
 1900-Jun-07 00:00, 2415177.500000000, , , 10.96275, 26.93027,  19.5988286, 20.3632795,
 1900-Jun-08 00:00, 2415178.500000000, , , 11.03830, 26.97825,  19.6855538, 20.3788062,
 1900-Jun-09 00:00, 2415179.500000000, , , 11.11265, 27.02602,  19.7711432, 20.3946173,
 1900-Jun-10 00:00, 2415180.500000000, , , 11.18579, 27.07359,  19.8555864, 20.4107086,
 1900-Jun-11 00:00, 2415181.500000000, , , 11.25770, 27.12095,  19.9388717, 20.4270758,
 1900-Jun-12 00:00, 2415182.500000000, , , 11.32838, 27.16808,  20.0209856, 20.4437147,
 1900-Jun-13 00:00, 2415183.500000000, , , 11.39781, 27.21498,  20.1019120, 20.4606210,
 1900-Jun-14 00:00, 2415184.500000000, , , 11.46599, 27.26164,  20.1816326, 20.4777907,
 1900-Jun-15 00:00, 2415185.500000000, , , 11.53289, 27.30805,  20.2601270, 20.4952196,
 1900-Jun-16 00:00, 2415186.500000000, , , 11.59851, 27.35420,  20.3373745, 20.5129035,
 1900-Jun-17 00:00, 2415187.500000000, , , 11.66282, 27.40009,  20.4133560, 20.5308383,
 1900-Jun-18 00:00, 2415188.500000000, , , 11.72583, 27.44570,  20.4880551, 20.5490198,
 1900-Jun-19 00:00, 2415189.500000000, , , 11.78751, 27.49102,  20.5614589, 20.5674437,
 1900-Jun-20 00:00, 2415190.500000000, , , 11.84785, 27.53605,  20.6335573, 20.5861054,
 1900-Jun-21 00:00, 2415191.500000000, , , 11.90684, 27.58077,  20.7043417, 20.6050002,
 1900-Jun-22 00:00, 2415192.500000000, , , 11.96446, 27.62517,  20.7738028, 20.6241231,
 1900-Jun-23 00:00, 2415193.500000000, , , 12.02069, 27.66924,  20.8419291, 20.6434689,
 1900-Jun-24 00:00, 2415194.500000000, , , 12.07553, 27.71298,  20.9087055, 20.6630320,
 1900-Jun-25 00:00, 2415195.500000000, , , 12.12895, 27.75636,  20.9741139, 20.6828067,
 1900-Jun-26 00:00, 2415196.500000000, , , 12.18095, 27.79939,  21.0381339, 20.7027868,
 1900-Jun-27 00:00, 2415197.500000000, , , 12.23152, 27.84204,  21.1007445, 20.7229662,
 1900-Jun-28 00:00, 2415198.500000000, , , 12.28063, 27.88430,  21.1619260, 20.7433381,
 1900-Jun-29 00:00, 2415199.500000000, , , 12.32829, 27.92618,  21.2216611, 20.7638962,
 1900-Jun-30 00:00, 2415200.500000000, , , 12.37449, 27.96765,  21.2799355, 20.7846334,
 1900-Jul-01 00:00, 2415201.500000000, , , 12.41920, 28.00870,  21.3367377, 20.8055429,
 1900-Jul-02 00:00, 2415202.500000000, , , 12.46243, 28.04933,  21.3920584, 20.8266179,
 1900-Jul-03 00:00, 2415203.500000000, , , 12.50416, 28.08952,  21.4458899, 20.8478511,
 1900-Jul-04 00:00, 2415204.500000000, , , 12.54440, 28.12926,  21.4982257, 20.8692355,
 1900-Jul-05 00:00, 2415205.500000000, , , 12.58312, 28.16855,  21.5490596, 20.8907640,
 1900-Jul-06 00:00, 2415206.500000000, , , 12.62033, 28.20737,  21.5983860, 20.9124293,
 1900-Jul-07 00:00, 2415207.500000000, , , 12.65601, 28.24571,  21.6461987, 20.9342240,
 1900-Jul-08 00:00, 2415208.500000000, , , 12.69017, 28.28357,  21.6924913, 20.9561409,
 1900-Jul-09 00:00, 2415209.500000000, , , 12.72279, 28.32093,  21.7372555, 20.9781727,
 1900-Jul-10 00:00, 2415210.500000000, , , 12.75387, 28.35779,  21.7804818, 21.0003119,
 1900-Jul-11 00:00, 2415211.500000000, , , 12.78341, 28.39412,  21.8221578, 21.0225512,
 1900-Jul-12 00:00, 2415212.500000000, , , 12.81140, 28.42994,  21.8622692, 21.0448832,
 1900-Jul-13 00:00, 2415213.500000000, , , 12.83782, 28.46522,  21.9008005, 21.0673006,
 1900-Jul-14 00:00, 2415214.500000000, , , 12.86269, 28.49995,  21.9377367, 21.0897961,
 1900-Jul-15 00:00, 2415215.500000000, , , 12.88599, 28.53413,  21.9730658, 21.1123622,
 1900-Jul-16 00:00, 2415216.500000000, , , 12.90772, 28.56774,  22.0067799, 21.1349915,
 1900-Jul-17 00:00, 2415217.500000000, , , 12.92786, 28.60077,  22.0388747, 21.1576761,
 1900-Jul-18 00:00, 2415218.500000000, , , 12.94642, 28.63322,  22.0693482, 21.1804080,
